,scorer,Test_size,abs_error,quantifier,dataset,actual_c.1,actual_c.2,actual_c.3,actual_c.4,pred_c.1,pred_c.2,pred_c.3,pred_c.4
0,XGBClassifier,50,1.982,SCH_DyS,news_popularity,0.0,0.4709393939979642,0.13572451791328807,0.39333608808874776,0.991,0.002,0.007,0.0
0,XGBClassifier,50,0.978,SCH_CC,news_popularity,0.0,0.4709393939979642,0.13572451791328807,0.39333608808874776,0.0,0.96,0.0,0.04
0,XGBClassifier,50,0.41,SCH_MS,news_popularity,0.0,0.4709393939979642,0.13572451791328807,0.39333608808874776,0.0,0.676,0.0,0.324
0,XGBClassifier,50,0.118,SCH_EM,news_popularity,0.0,0.4709393939979642,0.13572451791328807,0.39333608808874776,0.0,0.412,0.172,0.416
0,XGBClassifier,50,0.098,DySyn,news_popularity,0.0,0.39466690916549957,0.25978579813633995,0.3455472926981604,0.01,0.356,0.25,0.385
0,XGBClassifier,50,0.029,DyS,news_popularity,0.0,0.39466690916549957,0.25978579813633995,0.3455472926981604,0.0,0.38,0.26,0.36
0,XGBClassifier,50,0.044,DySyn+aMoSS,news_popularity,0.0,0.39466690916549957,0.25978579813633995,0.3455472926981604,0.01,0.373,0.265,0.353
0,XGBClassifier,50,0.607,SCH_AC,news_popularity,0.0,0.39466690916549957,0.25978579813633995,0.3455472926981604,0.0,0.698,0.0,0.302
0,XGBClassifier,50,0.17,SCH_GPAC,news_popularity,0.0,0.39466690916549957,0.25978579813633995,0.3455472926981604,0.013,0.322,0.332,0.333
0,XGBClassifier,50,1.48,SCH_DyS,news_popularity,0.0,0.39466690916549957,0.25978579813633995,0.3455472926981604,0.501,0.0,0.499,0.0
0,XGBClassifier,50,1.131,SCH_CC,news_popularity,0.0,0.39466690916549957,0.25978579813633995,0.3455472926981604,0.0,0.96,0.0,0.04
0,XGBClassifier,50,0.609,SCH_MS,news_popularity,0.0,0.39466690916549957,0.25978579813633995,0.3455472926981604,0.0,0.699,0.0,0.301
0,XGBClassifier,50,0.195,SCH_EM,news_popularity,0.0,0.39466690916549957,0.25978579813633995,0.3455472926981604,0.0,0.297,0.328,0.375
0,XGBClassifier,50,0.142,DySyn,news_popularity,0.0,0.29351079404174807,0.40906116995628994,0.29742803600196194,0.009,0.222,0.444,0.324
0,XGBClassifier,50,0.147,DyS,news_popularity,0.0,0.29351079404174807,0.40906116995628994,0.29742803600196194,0.0,0.22,0.46,0.32
0,XGBClassifier,50,0.141,DySyn+aMoSS,news_popularity,0.0,0.29351079404174807,0.40906116995628994,0.29742803600196194,0.01,0.223,0.456,0.311
0,XGBClassifier,50,0.833,SCH_AC,news_popularity,0.0,0.29351079404174807,0.40906116995628994,0.29742803600196194,0.0,0.71,0.0,0.29
0,XGBClassifier,50,0.241,SCH_GPAC,news_popularity,0.0,0.29351079404174807,0.40906116995628994,0.29742803600196194,0.022,0.204,0.378,0.396
0,XGBClassifier,50,1.862,SCH_DyS,news_popularity,0.0,0.29351079404174807,0.40906116995628994,0.29742803600196194,0.931,0.003,0.009,0.057
