,scorer,Test_size,abs_error,quantifier,dataset,actual_c.1,actual_c.2,actual_c.3,actual_c.4,pred_c.1,pred_c.2,pred_c.3,pred_c.4
0,SVC,50,0.581,DySyn,wine,0.1,0.10468206187542116,0.38503292234670095,0.41028501577787785,0.25,0.245,0.25,0.255
0,SVC,50,0.591,DyS,wine,0.1,0.10468206187542116,0.38503292234670095,0.41028501577787785,0.25,0.25,0.25,0.25
0,SVC,50,0.586,DySyn+aMoSS,wine,0.1,0.10468206187542116,0.38503292234670095,0.41028501577787785,0.253,0.245,0.25,0.253
0,SVC,50,0.77,SCH_AC,wine,0.1,0.10468206187542116,0.38503292234670095,0.41028501577787785,0.124,0.23,0.0,0.646
0,SVC,50,0.215,SCH_GPAC,wine,0.1,0.10468206187542116,0.38503292234670095,0.41028501577787785,0.098,0.096,0.288,0.518
0,SVC,50,0.424,SCH_DyS,wine,0.1,0.10468206187542116,0.38503292234670095,0.41028501577787785,0.033,0.124,0.578,0.266
0,SVC,50,1.03,SCH_CC,wine,0.1,0.10468206187542116,0.38503292234670095,0.41028501577787785,0.0,0.1,0.9,0.0
0,SVC,50,1.179,SCH_MS,wine,0.1,0.10468206187542116,0.38503292234670095,0.41028501577787785,0.0,0.0,0.0,1.0
0,SVC,50,0.276,SCH_EM,wine,0.1,0.10468206187542116,0.38503292234670095,0.41028501577787785,0.101,0.088,0.264,0.548
0,SVC,50,0.518,DySyn,wine,0.1,0.13861013811285075,0.3183640797229094,0.4430257821642399,0.246,0.251,0.256,0.246
0,SVC,50,0.523,DyS,wine,0.1,0.13861013811285075,0.3183640797229094,0.4430257821642399,0.25,0.25,0.25,0.25
0,SVC,50,0.523,DySyn+aMoSS,wine,0.1,0.13861013811285075,0.3183640797229094,0.4430257821642399,0.251,0.249,0.254,0.246
0,SVC,50,0.636,SCH_AC,wine,0.1,0.13861013811285075,0.3183640797229094,0.4430257821642399,0.114,0.292,0.0,0.593
0,SVC,50,0.168,SCH_GPAC,wine,0.1,0.13861013811285075,0.3183640797229094,0.4430257821642399,0.106,0.066,0.307,0.521
0,SVC,50,0.539,SCH_DyS,wine,0.1,0.13861013811285075,0.3183640797229094,0.4430257821642399,0.044,0.084,0.588,0.284
0,SVC,50,1.283,SCH_CC,wine,0.1,0.13861013811285075,0.3183640797229094,0.4430257821642399,0.0,0.04,0.96,0.0
0,SVC,50,1.114,SCH_MS,wine,0.1,0.13861013811285075,0.3183640797229094,0.4430257821642399,0.0,0.0,0.0,1.0
0,SVC,50,0.221,SCH_EM,wine,0.1,0.13861013811285075,0.3183640797229094,0.4430257821642399,0.112,0.049,0.298,0.542
0,SVC,50,0.28,DySyn,wine,0.1,0.3331309484783658,0.26185269753833534,0.30501635398329896,0.24,0.26,0.235,0.265
0,SVC,50,0.3,DyS,wine,0.1,0.3331309484783658,0.26185269753833534,0.30501635398329896,0.25,0.25,0.25,0.25
0,SVC,50,0.337,DySyn+aMoSS,wine,0.1,0.3331309484783658,0.26185269753833534,0.30501635398329896,0.268,0.214,0.249,0.268
0,SVC,50,0.645,SCH_AC,wine,0.1,0.3331309484783658,0.26185269753833534,0.30501635398329896,0.096,0.656,0.0,0.249
0,SVC,50,0.082,SCH_GPAC,wine,0.1,0.3331309484783658,0.26185269753833534,0.30501635398329896,0.106,0.357,0.273,0.264
0,SVC,50,0.404,SCH_DyS,wine,0.1,0.3331309484783658,0.26185269753833534,0.30501635398329896,0.052,0.291,0.464,0.193
0,SVC,50,1.316,SCH_CC,wine,0.1,0.3331309484783658,0.26185269753833534,0.30501635398329896,0.0,0.08,0.92,0.0
0,SVC,50,1.19,SCH_MS,wine,0.1,0.3331309484783658,0.26185269753833534,0.30501635398329896,0.652,0.0,0.0,0.348
0,SVC,50,0.074,SCH_EM,wine,0.1,0.3331309484783658,0.26185269753833534,0.30501635398329896,0.102,0.364,0.266,0.268
0,SVC,50,0.761,DySyn,wine,0.1,0.6293758139814996,0.051311164288330026,0.21931302173017042,0.268,0.249,0.224,0.259
0,SVC,50,0.759,DyS,wine,0.1,0.6293758139814996,0.051311164288330026,0.21931302173017042,0.25,0.25,0.25,0.25
0,SVC,50,0.867,DySyn+aMoSS,wine,0.1,0.6293758139814996,0.051311164288330026,0.21931302173017042,0.269,0.196,0.269,0.266
0,SVC,50,0.143,SCH_AC,wine,0.1,0.6293758139814996,0.051311164288330026,0.21931302173017042,0.08,0.695,0.0,0.225
0,SVC,50,0.158,SCH_GPAC,wine,0.1,0.6293758139814996,0.051311164288330026,0.21931302173017042,0.116,0.582,0.02,0.283
0,SVC,50,0.267,SCH_DyS,wine,0.1,0.6293758139814996,0.051311164288330026,0.21931302173017042,0.072,0.574,0.001,0.353
0,SVC,50,1.777,SCH_CC,wine,0.1,0.6293758139814996,0.051311164288330026,0.21931302173017042,0.0,0.06,0.94,0.0
0,SVC,50,1.392,SCH_MS,wine,0.1,0.6293758139814996,0.051311164288330026,0.21931302173017042,0.796,0.0,0.0,0.204
0,SVC,50,0.156,SCH_EM,wine,0.1,0.6293758139814996,0.051311164288330026,0.21931302173017042,0.117,0.602,0.0,0.28
0,SVC,50,0.635,DySyn,wine,0.1,0.19065194362964485,0.5622522588151037,0.14709579755525154,0.255,0.245,0.245,0.255
0,SVC,50,0.625,DyS,wine,0.1,0.19065194362964485,0.5622522588151037,0.14709579755525154,0.25,0.25,0.25,0.25
