,scorer,Test_size,abs_error,quantifier,dataset,actual_c.1,actual_c.2,actual_c.3,pred_c.1,pred_c.2,pred_c.3
0,SVC,50,0.763,DySyn,concrete,0.1,0.40559758597517453,0.49440241402482554,0.452,0.435,0.113
0,SVC,50,0.885,DyS,concrete,0.1,0.40559758597517453,0.49440241402482554,0.474,0.474,0.052
0,SVC,50,0.989,DySyn+aMoSS,concrete,0.1,0.40559758597517453,0.49440241402482554,0.497,0.503,0.0
0,SVC,50,0.681,SCH_AC,concrete,0.1,0.40559758597517453,0.49440241402482554,0.029,0.746,0.225
0,SVC,50,0.163,SCH_GPAC,concrete,0.1,0.40559758597517453,0.49440241402482554,0.11,0.477,0.413
0,SVC,50,0.81,SCH_DyS,concrete,0.1,0.40559758597517453,0.49440241402482554,0.174,0.0,0.825
0,SVC,50,0.349,SCH_CC,concrete,0.1,0.40559758597517453,0.49440241402482554,0.0,0.58,0.42
0,SVC,50,0.483,SCH_MS,concrete,0.1,0.40559758597517453,0.49440241402482554,0.014,0.647,0.339
0,SVC,50,0.166,SCH_EM,concrete,0.1,0.40559758597517453,0.49440241402482554,0.101,0.488,0.412
0,SVC,50,0.81,DySyn,concrete,0.1,0.7059843883190363,0.1940156116809637,0.505,0.455,0.04
0,SVC,50,0.752,DyS,concrete,0.1,0.7059843883190363,0.1940156116809637,0.476,0.476,0.048
0,SVC,50,0.762,DySyn+aMoSS,concrete,0.1,0.7059843883190363,0.1940156116809637,0.481,0.519,0.0
0,SVC,50,0.282,SCH_AC,concrete,0.1,0.7059843883190363,0.1940156116809637,0.071,0.847,0.082
0,SVC,50,0.1,SCH_GPAC,concrete,0.1,0.7059843883190363,0.1940156116809637,0.099,0.756,0.145
0,SVC,50,0.616,SCH_DyS,concrete,0.1,0.7059843883190363,0.1940156116809637,0.408,0.59,0.002
0,SVC,50,0.332,SCH_CC,concrete,0.1,0.7059843883190363,0.1940156116809637,0.0,0.64,0.36
0,SVC,50,0.088,SCH_MS,concrete,0.1,0.7059843883190363,0.1940156116809637,0.144,0.698,0.158
0,SVC,50,0.068,SCH_EM,concrete,0.1,0.7059843883190363,0.1940156116809637,0.101,0.739,0.16
0,SVC,50,0.833,DySyn,concrete,0.1,0.24671928359801004,0.65328071640199,0.37,0.393,0.237
0,SVC,50,0.806,DyS,concrete,0.1,0.24671928359801004,0.65328071640199,0.375,0.375,0.251
0,SVC,50,1.307,DySyn+aMoSS,concrete,0.1,0.24671928359801004,0.65328071640199,0.51,0.49,0.0
0,SVC,50,0.765,SCH_AC,concrete,0.1,0.24671928359801004,0.65328071640199,0.039,0.629,0.332
0,SVC,50,0.113,SCH_GPAC,concrete,0.1,0.24671928359801004,0.65328071640199,0.102,0.19,0.708
0,SVC,50,0.514,SCH_DyS,concrete,0.1,0.24671928359801004,0.65328071640199,0.08,0.009,0.91
0,SVC,50,0.427,SCH_CC,concrete,0.1,0.24671928359801004,0.65328071640199,0.0,0.46,0.54
0,SVC,50,0.619,SCH_MS,concrete,0.1,0.24671928359801004,0.65328071640199,0.0,0.556,0.444
0,SVC,50,0.105,SCH_EM,concrete,0.1,0.24671928359801004,0.65328071640199,0.1,0.194,0.706
0,SVC,50,0.325,DySyn,concrete,0.1,0.2643647253579913,0.6356352746420088,0.261,0.266,0.473
0,SVC,50,0.966,DyS,concrete,0.1,0.2643647253579913,0.6356352746420088,0.424,0.424,0.153
0,SVC,50,1.271,DySyn+aMoSS,concrete,0.1,0.2643647253579913,0.6356352746420088,0.505,0.495,0.0
0,SVC,50,0.711,SCH_AC,concrete,0.1,0.2643647253579913,0.6356352746420088,0.024,0.62,0.356
0,SVC,50,0.029,SCH_GPAC,concrete,0.1,0.2643647253579913,0.6356352746420088,0.101,0.25,0.649
0,SVC,50,0.681,SCH_DyS,concrete,0.1,0.2643647253579913,0.6356352746420088,0.0,0.024,0.976
0,SVC,50,0.551,SCH_CC,concrete,0.1,0.2643647253579913,0.6356352746420088,0.0,0.54,0.46
0,SVC,50,0.587,SCH_MS,concrete,0.1,0.2643647253579913,0.6356352746420088,0.0,0.558,0.442
0,SVC,50,0.023,SCH_EM,concrete,0.1,0.2643647253579913,0.6356352746420088,0.099,0.254,0.647
