,scorer,Test_size,abs_error,quantifier,dataset,actual_c.0,actual_c.1,actual_c.2,pred_c.0,pred_c.1,pred_c.2
0,SVC,50,0.114,SCH_AC,nursery,0.0,0.06207928680762699,0.937920713192373,0.0,0.119,0.881
0,SVC,50,0.01,SCH_GPAC,nursery,0.0,0.06207928680762699,0.937920713192373,0.0,0.057,0.943
0,SVC,50,0.078,SCH_DyS,nursery,0.0,0.06207928680762699,0.937920713192373,0.0,0.023,0.977
0,SVC,50,0.004,SCH_CC,nursery,0.0,0.06207928680762699,0.937920713192373,0.0,0.06,0.94
0,SVC,50,1.054,SCH_MS,nursery,0.0,0.06207928680762699,0.937920713192373,0.423,0.166,0.411
0,SVC,50,0.03,SCH_EM,nursery,0.0,0.06207928680762699,0.937920713192373,0.0,0.047,0.953
0,SVC,50,0.406,DySyn,nursery,0.0,0.4797747515017072,0.5202252484982929,0.203,0.39,0.407
0,SVC,50,0.328,DyS,nursery,0.0,0.4797747515017072,0.5202252484982929,0.0,0.316,0.684
0,SVC,50,2.0,DySyn+aMoSS,nursery,0.0,0.4797747515017072,0.5202252484982929,1.0,0.0,0.0
0,SVC,50,0.014,SCH_AC,nursery,0.0,0.4797747515017072,0.5202252484982929,0.0,0.473,0.527
0,SVC,50,0.052,SCH_GPAC,nursery,0.0,0.4797747515017072,0.5202252484982929,0.0,0.454,0.546
0,SVC,50,0.188,SCH_DyS,nursery,0.0,0.4797747515017072,0.5202252484982929,0.0,0.574,0.426
0,SVC,50,0.16,SCH_CC,nursery,0.0,0.4797747515017072,0.5202252484982929,0.0,0.4,0.6
0,SVC,50,0.8,SCH_MS,nursery,0.0,0.4797747515017072,0.5202252484982929,0.4,0.323,0.277
0,SVC,50,0.07,SCH_EM,nursery,0.0,0.4797747515017072,0.5202252484982929,0.0,0.445,0.555
0,SVC,50,0.728,DySyn,nursery,0.1,0.19681930654336457,0.7031806934566355,0.329,0.332,0.339
0,SVC,50,0.31,DyS,nursery,0.1,0.19681930654336457,0.7031806934566355,0.108,0.344,0.548
0,SVC,50,1.8,DySyn+aMoSS,nursery,0.1,0.19681930654336457,0.7031806934566355,1.0,0.0,0.0
0,SVC,50,0.118,SCH_AC,nursery,0.1,0.19681930654336457,0.7031806934566355,0.096,0.256,0.648
0,SVC,50,0.09,SCH_GPAC,nursery,0.1,0.19681930654336457,0.7031806934566355,0.1,0.242,0.658
0,SVC,50,0.162,SCH_DyS,nursery,0.1,0.19681930654336457,0.7031806934566355,0.114,0.116,0.77
0,SVC,50,0.126,SCH_CC,nursery,0.1,0.19681930654336457,0.7031806934566355,0.1,0.26,0.64
0,SVC,50,0.76,SCH_MS,nursery,0.1,0.19681930654336457,0.7031806934566355,0.458,0.219,0.323
0,SVC,50,0.091,SCH_EM,nursery,0.1,0.19681930654336457,0.7031806934566355,0.099,0.243,0.659
0,SVC,50,0.453,DySyn,nursery,0.1,0.37595669184563385,0.5240433081543661,0.326,0.333,0.34
0,SVC,50,0.106,DyS,nursery,0.1,0.37595669184563385,0.5240433081543661,0.096,0.327,0.577
0,SVC,50,1.8,DySyn+aMoSS,nursery,0.1,0.37595669184563385,0.5240433081543661,1.0,0.0,0.0
0,SVC,50,0.074,SCH_AC,nursery,0.1,0.37595669184563385,0.5240433081543661,0.096,0.413,0.491
0,SVC,50,0.032,SCH_GPAC,nursery,0.1,0.37595669184563385,0.5240433081543661,0.1,0.392,0.508
0,SVC,50,0.2,SCH_DyS,nursery,0.1,0.37595669184563385,0.5240433081543661,0.086,0.476,0.438
0,SVC,50,0.008,SCH_CC,nursery,0.1,0.37595669184563385,0.5240433081543661,0.1,0.38,0.52
0,SVC,50,0.707,SCH_MS,nursery,0.1,0.37595669184563385,0.5240433081543661,0.454,0.248,0.299
0,SVC,50,0.02,SCH_EM,nursery,0.1,0.37595669184563385,0.5240433081543661,0.099,0.386,0.515
0,SVC,50,0.449,DySyn,nursery,0.1,0.39571080790250324,0.5042891920974968,0.324,0.341,0.334
0,SVC,50,0.231,DyS,nursery,0.1,0.39571080790250324,0.5042891920974968,0.111,0.5,0.389
0,SVC,50,1.8,DySyn+aMoSS,nursery,0.1,0.39571080790250324,0.5042891920974968,1.0,0.0,0.0
0,SVC,50,0.351,SCH_AC,nursery,0.1,0.39571080790250324,0.5042891920974968,0.096,0.571,0.333
0,SVC,50,0.322,SCH_GPAC,nursery,0.1,0.39571080790250324,0.5042891920974968,0.1,0.556,0.343
0,SVC,50,0.353,SCH_DyS,nursery,0.1,0.39571080790250324,0.5042891920974968,0.085,0.572,0.343
