,scorer,Test_size,abs_error,quantifier,dataset,actual_c.0,actual_c.1,actual_c.2,pred_c.0,pred_c.1,pred_c.2
0,RandomForestClassifier,50,0.02,DyS,nursery,0.1,0.32302391147849946,0.5769760885215005,0.098,0.333,0.569
0,RandomForestClassifier,50,0.081,DySyn+aMoSS,nursery,0.1,0.32302391147849946,0.5769760885215005,0.12,0.283,0.598
0,RandomForestClassifier,50,0.09,SCH_AC,nursery,0.1,0.32302391147849946,0.5769760885215005,0.096,0.368,0.536
0,RandomForestClassifier,50,0.046,SCH_GPAC,nursery,0.1,0.32302391147849946,0.5769760885215005,0.099,0.346,0.555
0,RandomForestClassifier,50,0.296,SCH_DyS,nursery,0.1,0.32302391147849946,0.5769760885215005,0.089,0.186,0.725
0,RandomForestClassifier,50,0.006,SCH_CC,nursery,0.1,0.32302391147849946,0.5769760885215005,0.1,0.32,0.58
0,RandomForestClassifier,50,0.708,SCH_MS,nursery,0.1,0.32302391147849946,0.5769760885215005,0.454,0.232,0.314
0,RandomForestClassifier,50,0.012,SCH_EM,nursery,0.1,0.32302391147849946,0.5769760885215005,0.095,0.329,0.576
0,RandomForestClassifier,50,0.251,DySyn,nursery,0.1,0.7919464787965205,0.10805352120347955,0.118,0.667,0.216
0,RandomForestClassifier,50,0.2,DyS,nursery,0.1,0.7919464787965205,0.10805352120347955,0.099,0.693,0.208
0,RandomForestClassifier,50,0.388,DySyn+aMoSS,nursery,0.1,0.7919464787965205,0.10805352120347955,0.134,0.598,0.268
0,RandomForestClassifier,50,0.087,SCH_AC,nursery,0.1,0.7919464787965205,0.10805352120347955,0.097,0.752,0.152
0,RandomForestClassifier,50,0.076,SCH_GPAC,nursery,0.1,0.7919464787965205,0.10805352120347955,0.1,0.754,0.146
0,RandomForestClassifier,50,0.188,SCH_DyS,nursery,0.1,0.7919464787965205,0.10805352120347955,0.089,0.709,0.202
0,RandomForestClassifier,50,0.184,SCH_CC,nursery,0.1,0.7919464787965205,0.10805352120347955,0.1,0.7,0.2
0,RandomForestClassifier,50,0.812,SCH_MS,nursery,0.1,0.7919464787965205,0.10805352120347955,0.482,0.386,0.132
0,RandomForestClassifier,50,0.13,SCH_EM,nursery,0.1,0.7919464787965205,0.10805352120347955,0.099,0.728,0.173
0,RandomForestClassifier,50,0.171,DySyn,nursery,0.1,0.508679444070549,0.391320555929451,0.115,0.423,0.462
0,RandomForestClassifier,50,0.137,DyS,nursery,0.1,0.508679444070549,0.391320555929451,0.1,0.44,0.46
0,RandomForestClassifier,50,0.12,DySyn+aMoSS,nursery,0.1,0.508679444070549,0.391320555929451,0.126,0.448,0.425
0,RandomForestClassifier,50,0.153,SCH_AC,nursery,0.1,0.508679444070549,0.391320555929451,0.096,0.436,0.468
0,RandomForestClassifier,50,0.117,SCH_GPAC,nursery,0.1,0.508679444070549,0.391320555929451,0.1,0.45,0.45
0,RandomForestClassifier,50,0.193,SCH_DyS,nursery,0.1,0.508679444070549,0.391320555929451,0.096,0.416,0.488
0,RandomForestClassifier,50,0.137,SCH_CC,nursery,0.1,0.508679444070549,0.391320555929451,0.1,0.44,0.46
0,RandomForestClassifier,50,0.736,SCH_MS,nursery,0.1,0.508679444070549,0.391320555929451,0.468,0.262,0.27
0,RandomForestClassifier,50,0.117,SCH_EM,nursery,0.1,0.508679444070549,0.391320555929451,0.099,0.451,0.45
0,RandomForestClassifier,50,0.106,DySyn,nursery,0.2,0.48196877281957073,0.3180312271804293,0.206,0.529,0.265
0,RandomForestClassifier,50,0.086,DyS,nursery,0.2,0.48196877281957073,0.3180312271804293,0.198,0.525,0.277
0,RandomForestClassifier,50,0.078,DySyn+aMoSS,nursery,0.2,0.48196877281957073,0.3180312271804293,0.239,0.477,0.284
0,RandomForestClassifier,50,0.198,SCH_AC,nursery,0.2,0.48196877281957073,0.3180312271804293,0.196,0.581,0.223
0,RandomForestClassifier,50,0.136,SCH_GPAC,nursery,0.2,0.48196877281957073,0.3180312271804293,0.2,0.55,0.25
0,RandomForestClassifier,50,0.174,SCH_DyS,nursery,0.2,0.48196877281957073,0.3180312271804293,0.231,0.395,0.374
0,RandomForestClassifier,50,0.036,SCH_CC,nursery,0.2,0.48196877281957073,0.3180312271804293,0.2,0.5,0.3
0,RandomForestClassifier,50,0.586,SCH_MS,nursery,0.2,0.48196877281957073,0.3180312271804293,0.493,0.278,0.229
0,RandomForestClassifier,50,0.149,SCH_EM,nursery,0.2,0.48196877281957073,0.3180312271804293,0.2,0.557,0.244
0,RandomForestClassifier,50,0.399,DySyn,nursery,0.2,0.44698022973749074,0.3530197702625093,0.21,0.248,0.543
0,RandomForestClassifier,50,0.254,DyS,nursery,0.2,0.44698022973749074,0.3530197702625093,0.2,0.32,0.48
0,RandomForestClassifier,50,0.56,DySyn+aMoSS,nursery,0.2,0.44698022973749074,0.3530197702625093,0.25,0.167,0.583
0,RandomForestClassifier,50,0.245,SCH_AC,nursery,0.2,0.44698022973749074,0.3530197702625093,0.196,0.329,0.476
0,RandomForestClassifier,50,0.192,SCH_GPAC,nursery,0.2,0.44698022973749074,0.3530197702625093,0.2,0.351,0.449
0,RandomForestClassifier,50,0.461,SCH_DyS,nursery,0.2,0.44698022973749074,0.3530197702625093,0.227,0.216,0.556
0,RandomForestClassifier,50,0.294,SCH_CC,nursery,0.2,0.44698022973749074,0.3530197702625093,0.2,0.3,0.5
0,RandomForestClassifier,50,0.593,SCH_MS,nursery,0.2,0.44698022973749074,0.3530197702625093,0.497,0.256,0.248
0,RandomForestClassifier,50,0.207,SCH_EM,nursery,0.2,0.44698022973749074,0.3530197702625093,0.2,0.344,0.457
0,RandomForestClassifier,50,0.124,DySyn,nursery,0.2,0.7381843318898827,0.06181566811011732,0.19,0.8,0.01
0,RandomForestClassifier,50,0.104,DyS,nursery,0.2,0.7381843318898827,0.06181566811011732,0.204,0.786,0.01
0,RandomForestClassifier,50,0.064,DySyn+aMoSS,nursery,0.2,0.7381843318898827,0.06181566811011732,0.202,0.768,0.03
0,RandomForestClassifier,50,0.045,SCH_AC,nursery,0.2,0.7381843318898827,0.06181566811011732,0.197,0.719,0.085
0,RandomForestClassifier,50,0.005,SCH_GPAC,nursery,0.2,0.7381843318898827,0.06181566811011732,0.2,0.735,0.064
0,RandomForestClassifier,50,0.124,SCH_DyS,nursery,0.2,0.7381843318898827,0.06181566811011732,0.234,0.766,0.0
0,RandomForestClassifier,50,0.124,SCH_CC,nursery,0.2,0.7381843318898827,0.06181566811011732,0.2,0.8,0.0
0,RandomForestClassifier,50,0.832,SCH_MS,nursery,0.2,0.7381843318898827,0.06181566811011732,0.485,0.322,0.193
0,RandomForestClassifier,50,0.009,SCH_EM,nursery,0.2,0.7381843318898827,0.06181566811011732,0.2,0.743,0.058
0,RandomForestClassifier,50,0.068,DySyn,nursery,0.2,0.43419984606357187,0.36580015393642823,0.2,0.4,0.4
0,RandomForestClassifier,50,0.02,DyS,nursery,0.2,0.43419984606357187,0.36580015393642823,0.198,0.426,0.376
0,RandomForestClassifier,50,0.272,DySyn+aMoSS,nursery,0.2,0.43419984606357187,0.36580015393642823,0.25,0.298,0.452
0,RandomForestClassifier,50,0.064,SCH_AC,nursery,0.2,0.43419984606357187,0.36580015393642823,0.196,0.466,0.338
0,RandomForestClassifier,50,0.086,SCH_GPAC,nursery,0.2,0.43419984606357187,0.36580015393642823,0.2,0.477,0.323
0,RandomForestClassifier,50,0.296,SCH_DyS,nursery,0.2,0.43419984606357187,0.36580015393642823,0.334,0.448,0.218
0,RandomForestClassifier,50,0.028,SCH_CC,nursery,0.2,0.43419984606357187,0.36580015393642823,0.2,0.42,0.38
0,RandomForestClassifier,50,0.642,SCH_MS,nursery,0.2,0.43419984606357187,0.36580015393642823,0.521,0.269,0.21
0,RandomForestClassifier,50,0.074,SCH_EM,nursery,0.2,0.43419984606357187,0.36580015393642823,0.2,0.471,0.329
