,scorer,Test_size,abs_error,quantifier,dataset,actual_c.1,actual_c.2,actual_c.3,pred_c.1,pred_c.2,pred_c.3
0,XGBClassifier,50,0.39,SCH_DyS,energy,0.0,0.5588814362953405,0.4411185637046595,0.0,0.364,0.636
0,XGBClassifier,50,0.278,SCH_CC,energy,0.0,0.5588814362953405,0.4411185637046595,0.04,0.42,0.54
0,XGBClassifier,50,1.118,SCH_MS,energy,0.0,0.5588814362953405,0.4411185637046595,0.0,0.0,1.0
0,XGBClassifier,50,0.198,SCH_EM,energy,0.0,0.5588814362953405,0.4411185637046595,0.0,0.46,0.54
0,XGBClassifier,50,0.194,DySyn,energy,0.0,0.19996950128629012,0.8000304987137099,0.01,0.287,0.703
0,XGBClassifier,50,0.16,DyS,energy,0.0,0.19996950128629012,0.8000304987137099,0.0,0.28,0.72
0,XGBClassifier,50,0.194,DySyn+aMoSS,energy,0.0,0.19996950128629012,0.8000304987137099,0.01,0.287,0.703
0,XGBClassifier,50,0.4,SCH_AC,energy,0.0,0.19996950128629012,0.8000304987137099,0.0,0.0,1.0
0,XGBClassifier,50,0.16,SCH_GPAC,energy,0.0,0.19996950128629012,0.8000304987137099,0.0,0.28,0.72
0,XGBClassifier,50,0.524,SCH_DyS,energy,0.0,0.19996950128629012,0.8000304987137099,0.0,0.462,0.538
0,XGBClassifier,50,0.32,SCH_CC,energy,0.0,0.19996950128629012,0.8000304987137099,0.0,0.36,0.64
0,XGBClassifier,50,0.4,SCH_MS,energy,0.0,0.19996950128629012,0.8000304987137099,0.0,0.0,1.0
0,XGBClassifier,50,0.16,SCH_EM,energy,0.0,0.19996950128629012,0.8000304987137099,0.0,0.28,0.72
0,XGBClassifier,50,0.205,DySyn,energy,0.0,0.5422227970804891,0.45777720291951085,0.01,0.635,0.356
0,XGBClassifier,50,0.236,DyS,energy,0.0,0.5422227970804891,0.45777720291951085,0.0,0.66,0.34
0,XGBClassifier,50,0.236,DySyn+aMoSS,energy,0.0,0.5422227970804891,0.45777720291951085,0.01,0.65,0.34
0,XGBClassifier,50,1.084,SCH_AC,energy,0.0,0.5422227970804891,0.45777720291951085,0.0,0.0,1.0
0,XGBClassifier,50,0.236,SCH_GPAC,energy,0.0,0.5422227970804891,0.45777720291951085,0.0,0.66,0.34
0,XGBClassifier,50,0.222,SCH_DyS,energy,0.0,0.5422227970804891,0.45777720291951085,0.0,0.431,0.569
0,XGBClassifier,50,0.276,SCH_CC,energy,0.0,0.5422227970804891,0.45777720291951085,0.08,0.6,0.32
0,XGBClassifier,50,1.084,SCH_MS,energy,0.0,0.5422227970804891,0.45777720291951085,0.088,0.0,0.912
0,XGBClassifier,50,0.236,SCH_EM,energy,0.0,0.5422227970804891,0.45777720291951085,0.0,0.66,0.34
0,XGBClassifier,50,0.268,DySyn,energy,0.1,0.37160002922841795,0.5283999707715821,0.129,0.238,0.634
0,XGBClassifier,50,0.263,DyS,energy,0.1,0.37160002922841795,0.5283999707715821,0.1,0.24,0.66
0,XGBClassifier,50,0.253,DySyn+aMoSS,energy,0.1,0.37160002922841795,0.5283999707715821,0.108,0.245,0.647
