,scorer,Test_size,abs_error,quantifier,dataset,actual_c.0,actual_c.1,actual_c.2,actual_c.3,actual_c.4,pred_c.0,pred_c.1,pred_c.2,pred_c.3,pred_c.4
0,SVC,50,1.189,DySyn+aMoSS,yeast,0.7,0.04038169627968871,0.08312892335760015,0.07302509508388859,0.10346428527882262,0.179,0.298,0.274,0.0,0.25
0,SVC,50,0.409,SCH_AC,yeast,0.7,0.04038169627968871,0.08312892335760015,0.07302509508388859,0.10346428527882262,0.837,0.108,0.0,0.015,0.04
0,SVC,50,0.371,SCH_GPAC,yeast,0.7,0.04038169627968871,0.08312892335760015,0.07302509508388859,0.10346428527882262,0.87,0.056,-0.0,0.026,0.048
0,SVC,50,1.183,SCH_DyS,yeast,0.7,0.04038169627968871,0.08312892335760015,0.07302509508388859,0.10346428527882262,0.368,0.632,0.0,0.0,0.0
0,SVC,50,0.399,SCH_CC,yeast,0.7,0.04038169627968871,0.08312892335760015,0.07302509508388859,0.10346428527882262,0.64,0.24,0.06,0.02,0.04
0,SVC,50,0.713,SCH_MS,yeast,0.7,0.04038169627968871,0.08312892335760015,0.07302509508388859,0.10346428527882262,0.577,0.397,0.0,0.013,0.013
0,SVC,50,0.515,SCH_EM,yeast,0.7,0.04038169627968871,0.08312892335760015,0.07302509508388859,0.10346428527882262,0.876,0.122,0.0,0.0,0.002
0,SVC,50,1.366,DySyn,yeast,0.7,0.027784689728585044,0.13028754615056992,0.09893374825945211,0.04299401586139295,0.017,0.169,0.134,0.395,0.285
0,SVC,50,0.324,DyS,yeast,0.7,0.027784689728585044,0.13028754615056992,0.09893374825945211,0.04299401586139295,0.643,0.19,0.036,0.095,0.036
0,SVC,50,1.066,DySyn+aMoSS,yeast,0.7,0.027784689728585044,0.13028754615056992,0.09893374825945211,0.04299401586139295,0.266,0.266,0.255,0.0,0.213
0,SVC,50,0.436,SCH_AC,yeast,0.7,0.027784689728585044,0.13028754615056992,0.09893374825945211,0.04299401586139295,0.771,0.175,0.012,0.042,0.0
0,SVC,50,0.364,SCH_GPAC,yeast,0.7,0.027784689728585044,0.13028754615056992,0.09893374825945211,0.04299401586139295,0.865,0.045,0.0,0.09,0.0
0,SVC,50,0.6,SCH_DyS,yeast,0.7,0.027784689728585044,0.13028754615056992,0.09893374825945211,0.04299401586139295,1.0,0.0,0.0,0.0,0.0
0,SVC,50,0.384,SCH_CC,yeast,0.7,0.027784689728585044,0.13028754615056992,0.09893374825945211,0.04299401586139295,0.6,0.22,0.08,0.06,0.04
0,SVC,50,0.76,SCH_MS,yeast,0.7,0.027784689728585044,0.13028754615056992,0.09893374825945211,0.04299401586139295,0.53,0.408,0.0,0.062,0.0
0,SVC,50,0.514,SCH_EM,yeast,0.7,0.027784689728585044,0.13028754615056992,0.09893374825945211,0.04299401586139295,0.894,0.091,0.0,0.015,0.0
0,SVC,50,1.41,DySyn,yeast,0.7,0.08436447044560377,0.10268927217228221,0.0436681959725793,0.06927806140953474,0.026,0.409,0.071,0.149,0.344
0,SVC,50,0.284,DyS,yeast,0.7,0.08436447044560377,0.10268927217228221,0.0436681959725793,0.06927806140953474,0.582,0.119,0.104,0.149,0.045
0,SVC,50,1.083,DySyn+aMoSS,yeast,0.7,0.08436447044560377,0.10268927217228221,0.0436681959725793,0.06927806140953474,0.202,0.302,0.278,0.0,0.218
0,SVC,50,0.296,SCH_AC,yeast,0.7,0.08436447044560377,0.10268927217228221,0.0436681959725793,0.06927806140953474,0.8,0.103,0.013,0.073,0.011
0,SVC,50,0.318,SCH_GPAC,yeast,0.7,0.08436447044560377,0.10268927217228221,0.0436681959725793,0.06927806140953474,0.769,0.0,0.028,0.116,0.087
0,SVC,50,0.509,SCH_DyS,yeast,0.7,0.08436447044560377,0.10268927217228221,0.0436681959725793,0.06927806140953474,0.94,0.0,0.0,0.058,0.002
0,SVC,50,0.304,SCH_CC,yeast,0.7,0.08436447044560377,0.10268927217228221,0.0436681959725793,0.06927806140953474,0.58,0.18,0.08,0.1,0.06
0,SVC,50,0.377,SCH_MS,yeast,0.7,0.08436447044560377,0.10268927217228221,0.0436681959725793,0.06927806140953474,0.553,0.147,0.061,0.127,0.112
0,SVC,50,0.387,SCH_EM,yeast,0.7,0.08436447044560377,0.10268927217228221,0.0436681959725793,0.06927806140953474,0.787,0.0,0.0,0.15,0.063
0,SVC,50,1.347,DySyn,yeast,0.7,0.061406013789622856,0.1027255418900426,0.03620309911703445,0.09966534520330013,0.026,0.132,0.159,0.132,0.55
0,SVC,50,0.248,DyS,yeast,0.7,0.061406013789622856,0.1027255418900426,0.03620309911703445,0.09966534520330013,0.638,0.0,0.175,0.088,0.1
0,SVC,50,0.953,DySyn+aMoSS,yeast,0.7,0.061406013789622856,0.1027255418900426,0.03620309911703445,0.09966534520330013,0.259,0.259,0.256,0.0,0.225
0,SVC,50,0.432,SCH_AC,yeast,0.7,0.061406013789622856,0.1027255418900426,0.03620309911703445,0.09966534520330013,0.549,0.0,0.291,0.064,0.096
0,SVC,50,0.326,SCH_GPAC,yeast,0.7,0.061406013789622856,0.1027255418900426,0.03620309911703445,0.09966534520330013,0.625,0.0,0.219,0.083,0.073
0,SVC,50,0.414,SCH_DyS,yeast,0.7,0.061406013789622856,0.1027255418900426,0.03620309911703445,0.09966534520330013,0.907,0.0,0.093,0.0,0.0
0,SVC,50,0.199,SCH_CC,yeast,0.7,0.061406013789622856,0.1027255418900426,0.03620309911703445,0.09966534520330013,0.64,0.08,0.18,0.04,0.06
0,SVC,50,0.484,SCH_MS,yeast,0.7,0.061406013789622856,0.1027255418900426,0.03620309911703445,0.09966534520330013,0.475,0.12,0.24,0.083,0.083
0,SVC,50,0.347,SCH_EM,yeast,0.7,0.061406013789622856,0.1027255418900426,0.03620309911703445,0.09966534520330013,0.679,0.0,0.276,0.009,0.036
0,SVC,50,1.382,DySyn,yeast,0.7,0.10922261929542963,0.024536969756693037,0.0710205542225268,0.09521985672535058,0.009,0.214,0.236,0.283,0.258
0,SVC,50,0.117,DyS,yeast,0.7,0.10922261929542963,0.024536969756693037,0.0710205542225268,0.09521985672535058,0.72,0.085,0.061,0.073,0.061
0,SVC,50,0.976,DySyn+aMoSS,yeast,0.7,0.10922261929542963,0.024536969756693037,0.0710205542225268,0.09521985672535058,0.283,0.283,0.193,0.0,0.241
0,SVC,50,0.481,SCH_AC,yeast,0.7,0.10922261929542963,0.024536969756693037,0.0710205542225268,0.09521985672535058,0.564,0.35,0.009,0.031,0.047
0,SVC,50,0.401,SCH_GPAC,yeast,0.7,0.10922261929542963,0.024536969756693037,0.0710205542225268,0.09521985672535058,0.562,0.309,0.0,0.036,0.092
0,SVC,50,0.673,SCH_DyS,yeast,0.7,0.10922261929542963,0.024536969756693037,0.0710205542225268,0.09521985672535058,0.551,0.445,0.0,0.0,0.003
0,SVC,50,0.24,SCH_CC,yeast,0.7,0.10922261929542963,0.024536969756693037,0.0710205542225268,0.09521985672535058,0.6,0.22,0.02,0.08,0.08
0,SVC,50,0.633,SCH_MS,yeast,0.7,0.10922261929542963,0.024536969756693037,0.0710205542225268,0.09521985672535058,0.521,0.426,0.0,0.046,0.008
0,SVC,50,0.41,SCH_EM,yeast,0.7,0.10922261929542963,0.024536969756693037,0.0710205542225268,0.09521985672535058,0.591,0.314,0.0,0.0,0.095
0,SVC,50,1.35,DySyn,yeast,0.7,0.05056605711209066,0.1294339535760118,0.03972298839986706,0.0802770009120305,0.025,0.233,0.275,0.117,0.35
0,SVC,50,0.304,DyS,yeast,0.7,0.05056605711209066,0.1294339535760118,0.03972298839986706,0.0802770009120305,0.575,0.177,0.15,0.044,0.053
0,SVC,50,0.948,DySyn+aMoSS,yeast,0.7,0.05056605711209066,0.1294339535760118,0.03972298839986706,0.0802770009120305,0.265,0.265,0.249,0.0,0.22
0,SVC,50,0.426,SCH_AC,yeast,0.7,0.05056605711209066,0.1294339535760118,0.03972298839986706,0.0802770009120305,0.624,0.264,0.083,0.0,0.03
0,SVC,50,0.086,SCH_GPAC,yeast,0.7,0.05056605711209066,0.1294339535760118,0.03972298839986706,0.0802770009120305,0.702,0.076,0.136,0.048,0.037
0,SVC,50,0.599,SCH_DyS,yeast,0.7,0.05056605711209066,0.1294339535760118,0.03972298839986706,0.0802770009120305,0.999,0.0,0.0,0.0,0.0
0,SVC,50,0.481,SCH_CC,yeast,0.7,0.05056605711209066,0.1294339535760118,0.03972298839986706,0.0802770009120305,0.5,0.26,0.14,0.06,0.04
0,SVC,50,0.534,SCH_MS,yeast,0.7,0.05056605711209066,0.1294339535760118,0.03972298839986706,0.0802770009120305,0.488,0.316,0.113,0.042,0.042
0,SVC,50,0.312,SCH_EM,yeast,0.7,0.05056605711209066,0.1294339535760118,0.03972298839986706,0.0802770009120305,0.856,0.03,0.114,0.0,0.0
0,SVC,50,1.523,DySyn,yeast,0.8,0.04981463521244252,0.10744700609798986,0.004997951491329852,0.03774040719823773,0.039,0.333,0.233,0.194,0.202
0,SVC,50,0.363,DyS,yeast,0.8,0.04981463521244252,0.10744700609798986,0.004997951491329852,0.03774040719823773,0.636,0.218,0.1,0.018,0.027
0,SVC,50,1.074,DySyn+aMoSS,yeast,0.8,0.04981463521244252,0.10744700609798986,0.004997951491329852,0.03774040719823773,0.268,0.268,0.268,0.0,0.196
0,SVC,50,0.489,SCH_AC,yeast,0.8,0.04981463521244252,0.10744700609798986,0.004997951491329852,0.03774040719823773,0.598,0.253,0.149,0.0,0.0
0,SVC,50,0.272,SCH_GPAC,yeast,0.8,0.04981463521244252,0.10744700609798986,0.004997951491329852,0.03774040719823773,0.918,0.068,0.014,0.0,0.0
0,SVC,50,0.399,SCH_DyS,yeast,0.8,0.04981463521244252,0.10744700609798986,0.004997951491329852,0.03774040719823773,0.999,0.0,0.0,0.0,0.0
0,SVC,50,0.41,SCH_CC,yeast,0.8,0.04981463521244252,0.10744700609798986,0.004997951491329852,0.03774040719823773,0.64,0.24,0.08,0.02,0.02
0,SVC,50,0.42,SCH_MS,yeast,0.8,0.04981463521244252,0.10744700609798986,0.004997951491329852,0.03774040719823773,0.633,0.26,0.107,0.0,0.0
0,SVC,50,0.304,SCH_EM,yeast,0.8,0.04981463521244252,0.10744700609798986,0.004997951491329852,0.03774040719823773,0.798,0.202,0.0,0.0,0.0
0,SVC,50,1.568,DySyn,yeast,0.8,0.017532233057782363,0.06743663194917913,0.06919594798313095,0.04583518700990752,0.016,0.408,0.141,0.098,0.337
0,SVC,50,0.787,DyS,yeast,0.8,0.017532233057782363,0.06743663194917913,0.06919594798313095,0.04583518700990752,0.413,0.348,0.065,0.065,0.109
0,SVC,50,1.225,DySyn+aMoSS,yeast,0.8,0.017532233057782363,0.06743663194917913,0.06919594798313095,0.04583518700990752,0.256,0.256,0.251,0.0,0.236
0,SVC,50,0.242,SCH_AC,yeast,0.8,0.017532233057782363,0.06743663194917913,0.06919594798313095,0.04583518700990752,0.781,0.135,0.017,0.018,0.05
0,SVC,50,0.171,SCH_GPAC,yeast,0.8,0.017532233057782363,0.06743663194917913,0.06919594798313095,0.04583518700990752,0.864,0.0,0.033,0.036,0.068
0,SVC,50,0.846,SCH_DyS,yeast,0.8,0.017532233057782363,0.06743663194917913,0.06919594798313095,0.04583518700990752,0.555,0.44,0.003,0.0,0.001
0,SVC,50,0.31,SCH_CC,yeast,0.8,0.017532233057782363,0.06743663194917913,0.06919594798313095,0.04583518700990752,0.68,0.16,0.08,0.04,0.04
0,SVC,50,0.659,SCH_MS,yeast,0.8,0.017532233057782363,0.06743663194917913,0.06919594798313095,0.04583518700990752,0.571,0.347,0.037,0.014,0.031
0,SVC,50,0.322,SCH_EM,yeast,0.8,0.017532233057782363,0.06743663194917913,0.06919594798313095,0.04583518700990752,0.961,0.0,0.001,0.0,0.038
0,SVC,50,1.573,DySyn,yeast,0.8,0.057996220941915255,0.0203366707142848,0.10880472972271533,0.012862378621084556,0.013,0.084,0.227,0.61,0.065
0,SVC,50,0.161,DyS,yeast,0.8,0.057996220941915255,0.0203366707142848,0.10880472972271533,0.012862378621084556,0.778,0.0,0.037,0.13,0.056
0,SVC,50,1.294,DySyn+aMoSS,yeast,0.8,0.057996220941915255,0.0203366707142848,0.10880472972271533,0.012862378621084556,0.262,0.262,0.259,0.0,0.217
0,SVC,50,0.23,SCH_AC,yeast,0.8,0.057996220941915255,0.0203366707142848,0.10880472972271533,0.012862378621084556,0.862,0.111,0.0,0.015,0.012
0,SVC,50,0.286,SCH_GPAC,yeast,0.8,0.057996220941915255,0.0203366707142848,0.10880472972271533,0.012862378621084556,0.937,0.0,0.0,0.044,0.019
0,SVC,50,0.285,SCH_DyS,yeast,0.8,0.057996220941915255,0.0203366707142848,0.10880472972271533,0.012862378621084556,0.942,0.057,0.0,0.0,0.0
0,SVC,50,0.378,SCH_CC,yeast,0.8,0.057996220941915255,0.0203366707142848,0.10880472972271533,0.012862378621084556,0.66,0.2,0.06,0.06,0.02
0,SVC,50,0.614,SCH_MS,yeast,0.8,0.057996220941915255,0.0203366707142848,0.10880472972271533,0.012862378621084556,0.599,0.364,0.0,0.023,0.014
0,SVC,50,0.4,SCH_EM,yeast,0.8,0.057996220941915255,0.0203366707142848,0.10880472972271533,0.012862378621084556,1.0,0.0,0.0,0.0,0.0
0,SVC,50,1.572,DySyn,yeast,0.8,0.029793312591131493,0.033697496323466476,0.08940944955807904,0.04709974152732292,0.014,0.236,0.227,0.441,0.082
0,SVC,50,0.098,DyS,yeast,0.8,0.029793312591131493,0.033697496323466476,0.08940944955807904,0.04709974152732292,0.807,0.018,0.018,0.132,0.026
0,SVC,50,1.244,DySyn+aMoSS,yeast,0.8,0.029793312591131493,0.033697496323466476,0.08940944955807904,0.04709974152732292,0.267,0.267,0.251,0.0,0.214
0,SVC,50,0.195,SCH_AC,yeast,0.8,0.029793312591131493,0.033697496323466476,0.08940944955807904,0.04709974152732292,0.779,0.024,0.0,0.187,0.01
0,SVC,50,0.274,SCH_GPAC,yeast,0.8,0.029793312591131493,0.033697496323466476,0.08940944955807904,0.04709974152732292,0.732,0.0,0.076,0.184,0.008
0,SVC,50,0.22,SCH_DyS,yeast,0.8,0.029793312591131493,0.033697496323466476,0.08940944955807904,0.04709974152732292,0.803,0.0,0.0,0.196,0.0
0,SVC,50,0.574,SCH_CC,yeast,0.8,0.029793312591131493,0.033697496323466476,0.08940944955807904,0.04709974152732292,0.54,0.16,0.1,0.18,0.02
0,SVC,50,0.656,SCH_MS,yeast,0.8,0.029793312591131493,0.033697496323466476,0.08940944955807904,0.04709974152732292,0.472,0.275,0.099,0.107,0.047
0,SVC,50,0.325,SCH_EM,yeast,0.8,0.029793312591131493,0.033697496323466476,0.08940944955807904,0.04709974152732292,0.748,0.0,0.0,0.252,0.0
0,SVC,50,1.6,DySyn,yeast,0.8,0.06722510870047503,0.06391980047384412,0.018161312730971796,0.05069377809470904,0.0,0.235,0.218,0.21,0.337
0,SVC,50,0.196,DyS,yeast,0.8,0.06722510870047503,0.06391980047384412,0.018161312730971796,0.05069377809470904,0.852,0.0,0.033,0.033,0.082
0,SVC,50,1.13,DySyn+aMoSS,yeast,0.8,0.06722510870047503,0.06391980047384412,0.018161312730971796,0.05069377809470904,0.253,0.253,0.247,0.0,0.247
0,SVC,50,0.299,SCH_AC,yeast,0.8,0.06722510870047503,0.06391980047384412,0.018161312730971796,0.05069377809470904,0.803,0.0,0.0,0.0,0.197
0,SVC,50,0.288,SCH_GPAC,yeast,0.8,0.06722510870047503,0.06391980047384412,0.018161312730971796,0.05069377809470904,0.933,0.0,0.0,0.005,0.061
0,SVC,50,0.396,SCH_DyS,yeast,0.8,0.06722510870047503,0.06391980047384412,0.018161312730971796,0.05069377809470904,0.998,0.0,0.0,0.0,0.002
0,SVC,50,0.186,SCH_CC,yeast,0.8,0.06722510870047503,0.06391980047384412,0.018161312730971796,0.05069377809470904,0.78,0.16,0.02,0.0,0.04
0,SVC,50,0.187,SCH_MS,yeast,0.8,0.06722510870047503,0.06391980047384412,0.018161312730971796,0.05069377809470904,0.822,0.139,0.0,0.0,0.04
0,SVC,50,0.368,SCH_EM,yeast,0.8,0.06722510870047503,0.06391980047384412,0.018161312730971796,0.05069377809470904,0.984,0.0,0.0,0.0,0.016
0,SVC,50,1.534,DySyn,yeast,0.8,0.07523064611979102,0.04170549540431708,0.07908279582570568,0.0039810626501861545,0.033,0.377,0.099,0.203,0.288
0,SVC,50,0.407,DyS,yeast,0.8,0.07523064611979102,0.04170549540431708,0.07908279582570568,0.0039810626501861545,0.596,0.115,0.096,0.096,0.096
0,SVC,50,1.24,DySyn+aMoSS,yeast,0.8,0.07523064611979102,0.04170549540431708,0.07908279582570568,0.0039810626501861545,0.259,0.259,0.259,0.0,0.223
0,SVC,50,0.204,SCH_AC,yeast,0.8,0.07523064611979102,0.04170549540431708,0.07908279582570568,0.0039810626501861545,0.824,0.142,0.0,0.019,0.015
0,SVC,50,0.236,SCH_GPAC,yeast,0.8,0.07523064611979102,0.04170549540431708,0.07908279582570568,0.0039810626501861545,0.861,0.0,0.0,0.078,0.061
0,SVC,50,0.558,SCH_DyS,yeast,0.8,0.07523064611979102,0.04170549540431708,0.07908279582570568,0.0039810626501861545,0.646,0.354,0.0,0.0,0.0
0,SVC,50,0.398,SCH_CC,yeast,0.8,0.07523064611979102,0.04170549540431708,0.07908279582570568,0.0039810626501861545,0.64,0.18,0.1,0.04,0.04
0,SVC,50,0.26,SCH_MS,yeast,0.8,0.07523064611979102,0.04170549540431708,0.07908279582570568,0.0039810626501861545,0.711,0.136,0.0,0.099,0.053
0,SVC,50,0.4,SCH_EM,yeast,0.8,0.07523064611979102,0.04170549540431708,0.07908279582570568,0.0039810626501861545,1.0,0.0,0.0,0.0,0.0
0,SVC,50,1.568,DySyn,yeast,0.8,0.023395210696588675,0.11194268106538054,0.004217687151338996,0.06044442108669174,0.016,0.189,0.479,0.174,0.142
0,SVC,50,0.179,DyS,yeast,0.8,0.023395210696588675,0.11194268106538054,0.004217687151338996,0.06044442108669174,0.734,0.0,0.139,0.051,0.076
0,SVC,50,1.083,DySyn+aMoSS,yeast,0.8,0.023395210696588675,0.11194268106538054,0.004217687151338996,0.06044442108669174,0.262,0.262,0.257,0.0,0.218
0,SVC,50,0.604,SCH_AC,yeast,0.8,0.023395210696588675,0.11194268106538054,0.004217687151338996,0.06044442108669174,0.545,0.0,0.369,0.049,0.037
0,SVC,50,0.144,SCH_GPAC,yeast,0.8,0.023395210696588675,0.11194268106538054,0.004217687151338996,0.06044442108669174,0.752,0.0,0.173,0.015,0.06
0,SVC,50,0.398,SCH_DyS,yeast,0.8,0.023395210696588675,0.11194268106538054,0.004217687151338996,0.06044442108669174,0.999,0.0,0.001,0.0,0.0
0,SVC,50,0.32,SCH_CC,yeast,0.8,0.023395210696588675,0.11194268106538054,0.004217687151338996,0.06044442108669174,0.64,0.1,0.16,0.02,0.08
0,SVC,50,0.353,SCH_MS,yeast,0.8,0.023395210696588675,0.11194268106538054,0.004217687151338996,0.06044442108669174,0.628,0.136,0.157,0.0,0.08
0,SVC,50,0.176,SCH_EM,yeast,0.8,0.023395210696588675,0.11194268106538054,0.004217687151338996,0.06044442108669174,0.841,0.0,0.159,0.0,0.0
0,SVC,50,1.595,DySyn,yeast,0.8,0.046192305801236774,0.07174735278230071,0.07181675458430227,0.010243586832160183,0.02,0.424,0.054,0.341,0.161
0,SVC,50,1.11,DyS,yeast,0.8,0.046192305801236774,0.07174735278230071,0.07181675458430227,0.010243586832160183,0.245,0.388,0.102,0.163,0.102
0,SVC,50,1.222,DySyn+aMoSS,yeast,0.8,0.046192305801236774,0.07174735278230071,0.07181675458430227,0.010243586832160183,0.261,0.261,0.251,0.0,0.227
0,SVC,50,1.744,SCH_AC,yeast,0.8,0.046192305801236774,0.07174735278230071,0.07181675458430227,0.010243586832160183,0.0,0.689,0.0,0.166,0.146
0,SVC,50,0.296,SCH_GPAC,yeast,0.8,0.046192305801236774,0.07174735278230071,0.07181675458430227,0.010243586832160183,0.723,0.094,0.0,0.124,0.058
0,SVC,50,0.345,SCH_DyS,yeast,0.8,0.046192305801236774,0.07174735278230071,0.07181675458430227,0.010243586832160183,0.972,0.0,0.0,0.027,0.0
0,SVC,50,0.447,SCH_CC,yeast,0.8,0.046192305801236774,0.07174735278230071,0.07181675458430227,0.010243586832160183,0.64,0.22,0.02,0.06,0.06
0,SVC,50,0.476,SCH_MS,yeast,0.8,0.046192305801236774,0.07174735278230071,0.07181675458430227,0.010243586832160183,0.634,0.21,0.0,0.107,0.05
0,SVC,50,0.194,SCH_EM,yeast,0.8,0.046192305801236774,0.07174735278230071,0.07181675458430227,0.010243586832160183,0.839,0.031,0.0,0.13,0.0
0,SVC,50,1.53,DySyn,yeast,0.8,0.012749818145396103,0.09623348609354258,0.03580856243583963,0.05520813332522162,0.035,0.154,0.197,0.232,0.382
0,SVC,50,0.46,DyS,yeast,0.8,0.012749818145396103,0.09623348609354258,0.03580856243583963,0.05520813332522162,0.587,0.221,0.096,0.019,0.077
0,SVC,50,1.19,DySyn+aMoSS,yeast,0.8,0.012749818145396103,0.09623348609354258,0.03580856243583963,0.05520813332522162,0.241,0.266,0.271,0.0,0.222
0,SVC,50,0.704,SCH_AC,yeast,0.8,0.012749818145396103,0.09623348609354258,0.03580856243583963,0.05520813332522162,0.58,0.329,0.0,0.0,0.091
0,SVC,50,0.248,SCH_GPAC,yeast,0.8,0.012749818145396103,0.09623348609354258,0.03580856243583963,0.05520813332522162,0.812,0.033,0.0,0.008,0.147
0,SVC,50,0.381,SCH_DyS,yeast,0.8,0.012749818145396103,0.09623348609354258,0.03580856243583963,0.05520813332522162,0.99,0.0,0.0,0.0,0.009
0,SVC,50,0.464,SCH_CC,yeast,0.8,0.012749818145396103,0.09623348609354258,0.03580856243583963,0.05520813332522162,0.62,0.18,0.06,0.02,0.12
0,SVC,50,0.709,SCH_MS,yeast,0.8,0.012749818145396103,0.09623348609354258,0.03580856243583963,0.05520813332522162,0.575,0.306,0.003,0.0,0.117
0,SVC,50,0.29,SCH_EM,yeast,0.8,0.012749818145396103,0.09623348609354258,0.03580856243583963,0.05520813332522162,0.855,0.0,0.0,0.0,0.145
0,SVC,50,1.581,DySyn,yeast,0.8,0.041888695010556136,0.03339911436276595,0.05424509115350141,0.07046709947317648,0.009,0.265,0.095,0.384,0.246
0,SVC,50,0.315,DyS,yeast,0.8,0.041888695010556136,0.03339911436276595,0.05424509115350141,0.07046709947317648,0.646,0.165,0.063,0.051,0.076
0,SVC,50,1.248,DySyn+aMoSS,yeast,0.8,0.041888695010556136,0.03339911436276595,0.05424509115350141,0.07046709947317648,0.23,0.262,0.262,0.0,0.246
0,SVC,50,0.149,SCH_AC,yeast,0.8,0.041888695010556136,0.03339911436276595,0.05424509115350141,0.07046709947317648,0.812,0.104,0.0,0.044,0.039
0,SVC,50,0.145,SCH_GPAC,yeast,0.8,0.041888695010556136,0.03339911436276595,0.05424509115350141,0.07046709947317648,0.806,0.068,0.0,0.094,0.031
0,SVC,50,0.4,SCH_DyS,yeast,0.8,0.041888695010556136,0.03339911436276595,0.05424509115350141,0.07046709947317648,1.0,0.0,0.0,0.0,0.0
0,SVC,50,0.36,SCH_CC,yeast,0.8,0.041888695010556136,0.03339911436276595,0.05424509115350141,0.07046709947317648,0.62,0.14,0.06,0.1,0.08
0,SVC,50,0.778,SCH_MS,yeast,0.8,0.041888695010556136,0.03339911436276595,0.05424509115350141,0.07046709947317648,0.495,0.424,0.0,0.061,0.02
0,SVC,50,0.207,SCH_EM,yeast,0.8,0.041888695010556136,0.03339911436276595,0.05424509115350141,0.07046709947317648,0.806,0.132,0.0,0.061,0.0
0,SVC,50,1.774,DySyn,yeast,0.9,0.037799922336323136,0.02037483181437241,0.0011293104906386414,0.040695935358665794,0.013,0.234,0.11,0.318,0.325
0,SVC,50,0.18,DyS,yeast,0.9,0.037799922336323136,0.02037483181437241,0.0011293104906386414,0.040695935358665794,0.81,0.07,0.03,0.02,0.07
0,SVC,50,1.272,DySyn+aMoSS,yeast,0.9,0.037799922336323136,0.02037483181437241,0.0011293104906386414,0.040695935358665794,0.265,0.265,0.263,0.0,0.207
0,SVC,50,0.315,SCH_AC,yeast,0.9,0.037799922336323136,0.02037483181437241,0.0011293104906386414,0.040695935358665794,0.764,0.173,0.0,0.0,0.063
0,SVC,50,0.166,SCH_GPAC,yeast,0.9,0.037799922336323136,0.02037483181437241,0.0011293104906386414,0.040695935358665794,0.983,0.0,0.0,0.0,0.017
0,SVC,50,0.124,SCH_DyS,yeast,0.9,0.037799922336323136,0.02037483181437241,0.0011293104906386414,0.040695935358665794,0.952,0.048,0.0,0.0,0.0
0,SVC,50,0.323,SCH_CC,yeast,0.9,0.037799922336323136,0.02037483181437241,0.0011293104906386414,0.040695935358665794,0.74,0.18,0.02,0.0,0.06
0,SVC,50,0.783,SCH_MS,yeast,0.9,0.037799922336323136,0.02037483181437241,0.0011293104906386414,0.040695935358665794,0.558,0.429,0.0,0.0,0.012
0,SVC,50,0.156,SCH_EM,yeast,0.9,0.037799922336323136,0.02037483181437241,0.0011293104906386414,0.040695935358665794,0.978,0.022,0.0,0.0,0.0
0,SVC,50,1.708,DySyn,yeast,0.9,0.014312529299901063,0.05064550109215823,0.0036614789438199407,0.03138049066412074,0.046,0.13,0.148,0.176,0.5
0,SVC,50,0.2,DyS,yeast,0.9,0.014312529299901063,0.05064550109215823,0.0036614789438199407,0.03138049066412074,0.815,0.0,0.056,0.074,0.056
0,SVC,50,1.263,DySyn+aMoSS,yeast,0.9,0.014312529299901063,0.05064550109215823,0.0036614789438199407,0.03138049066412074,0.272,0.272,0.266,0.0,0.19
0,SVC,50,0.136,SCH_AC,yeast,0.9,0.014312529299901063,0.05064550109215823,0.0036614789438199407,0.03138049066412074,0.968,0.0,0.032,0.0,0.0
0,SVC,50,0.105,SCH_GPAC,yeast,0.9,0.014312529299901063,0.05064550109215823,0.0036614789438199407,0.03138049066412074,0.893,0.0,0.077,0.03,0.0
0,SVC,50,0.186,SCH_DyS,yeast,0.9,0.014312529299901063,0.05064550109215823,0.0036614789438199407,0.03138049066412074,0.993,0.0,0.007,0.0,0.0
0,SVC,50,0.4,SCH_CC,yeast,0.9,0.014312529299901063,0.05064550109215823,0.0036614789438199407,0.03138049066412074,0.7,0.14,0.1,0.02,0.04
0,SVC,50,0.398,SCH_MS,yeast,0.9,0.014312529299901063,0.05064550109215823,0.0036614789438199407,0.03138049066412074,0.76,0.207,0.023,0.01,0.0
0,SVC,50,0.106,SCH_EM,yeast,0.9,0.014312529299901063,0.05064550109215823,0.0036614789438199407,0.03138049066412074,0.953,0.0,0.047,0.0,0.0
0,SVC,50,1.749,DySyn,yeast,0.9,0.03508601085761954,0.02683907957167653,0.023476418210504044,0.014598491360199849,0.025,0.183,0.302,0.187,0.302
0,SVC,50,0.866,DyS,yeast,0.9,0.03508601085761954,0.02683907957167653,0.023476418210504044,0.014598491360199849,0.467,0.1,0.133,0.067,0.233
0,SVC,50,1.428,DySyn+aMoSS,yeast,0.9,0.03508601085761954,0.02683907957167653,0.023476418210504044,0.014598491360199849,0.209,0.275,0.275,0.0,0.24
0,SVC,50,0.087,SCH_AC,yeast,0.9,0.03508601085761954,0.02683907957167653,0.023476418210504044,0.014598491360199849,0.888,0.036,0.019,0.0,0.057
0,SVC,50,0.288,SCH_GPAC,yeast,0.9,0.03508601085761954,0.02683907957167653,0.023476418210504044,0.014598491360199849,0.794,0.127,0.0,0.012,0.066
0,SVC,50,0.218,SCH_DyS,yeast,0.9,0.03508601085761954,0.02683907957167653,0.023476418210504044,0.014598491360199849,0.856,0.144,0.0,0.0,0.0
